observation_id,city_id,city_name_en,city_name_es,city_name_local,country_code,country_name_en,country_name_es,continent,region,airport_id,airport_name,airport_name_es,iata,icao,airport_latitude,airport_longitude,airport_type,annual_passengers_m,passenger_year,primary_airport,service_pattern,tower_id,tower_name,tower_name_es,tower_latitude,tower_longitude,height_m,height_basis,tower_type,completed_year,mode,co_tallest,confidence,selection_reason_en,selection_reason_es,distance_m,distance_km,source_ids,reviewed_at
city-q3870--ourairports-3215--tallest--wikidata-q28223286,city-q3870,Nairobi,Nairobi,Nairobi,KE,Kenya,Kenia,Africa,Eastern Africa,ourairports-3215,Nairobi Wilson Airport,Nairobi Wilson Airport,WIL,HKNW,-1.32172,36.8148,medium_airport,0.854,2019,false,year_round,wikidata-q28223286,Britam Tower,Britam Tower,-1.300086944,36.813016944,200.1,structural_tip,building_or_freestanding_tower,2017,tallest,false,high,Britam Tower is the highest completed eligible permanent structure reviewed for Nairobi.,Britam Tower es la estructura permanente elegible completada más alta revisada en Nairobi.,2400.2887655062596,2.4002887655062595,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q28223286;ctbuh-nairobi,2026-09-16
city-q43509--ourairports-6056--tallest--wikidata-q6150287,city-q43509,Guayaquil,Guayaquil,Guayaquil,EC,Ecuador,Ecuador,South America,South America,ourairports-6056,José Joaquín de Olmedo International Airport,José Joaquín de Olmedo International Airport,GYE,SEGU,-2.15742,-79.883598,large_airport,3.747,2022,true,year_round,wikidata-q6150287,Torre The Point,Torre The Point,-2.178295,-79.876221,137,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Torre The Point is the highest completed eligible Wikidata candidate reviewed for Guayaquil.,Torre The Point es el candidato elegible completado más alto revisado en Wikidata para Guayaquil.,2449.802667978666,2.4498026679786657,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q6150287,2026-09-16
city-q1867--ourairports-5527--tallest--wikidata-q83101,city-q1867,Taipei,Taipéi,Taipei,TW,Taiwan,Taiwán,Asia,Eastern Asia,ourairports-5527,Taipei Songshan International Airport,Taipei Songshan International Airport,TSA,RCSS,25.067244,121.552822,large_airport,1.701698,2021,false,year_round,wikidata-q83101,Taipei 101,Taipei 101,25.033611111,121.564722222,508,structural_tip,building_or_freestanding_tower,2005,tallest,false,medium,Taipei 101 is the highest completed eligible Wikidata candidate reviewed for Taipei.,Taipei 101 es el candidato elegible completado más alto revisado en Wikidata para Taipéi.,3914.3818871609433,3.9143818871609435,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q83101,2026-09-16
city-q597--ourairports-4461--tallest--wikidata-q1756313,city-q597,Lisbon,Lisboa,Lisbon,PT,Portugal,Portugal,Europe,Southern Europe,ourairports-4461,Lisbon Humberto Delgado Airport,Lisbon Humberto Delgado Airport,LIS,LPPT,38.7813,-9.13592,large_airport,9.261,2020,true,year_round,wikidata-q1756313,Vasco da Gama Tower,Torre Vasco da Gama,38.774722222,-9.091388889,145,structural_tip,building_or_freestanding_tower,1998,tallest,false,high,Vasco da Gama Tower is the highest completed eligible permanent structure reviewed for Lisbon.,La Torre Vasco da Gama es la estructura permanente elegible completada más alta revisada en Lisboa.,3937.8885743890687,3.937888574389069,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1756313;visitlisboa-vasco-tower,2026-09-16
city-q1486--ourairports-5771--tallest--wikidata-q2961507,city-q1486,Buenos Aires,Buenos Aires,Buenos Aires,AR,Argentina,Argentina,South America,South America,ourairports-5771,Aeroparque Jorge Newbery,Aeroparque Jorge Newbery,AEP,SABE,-34.559419,-58.415536,large_airport,4.518,2021,false,year_round,wikidata-q2961507,Chateau Libertador Residence,Chateau Libertador Residence,-34.547969444,-58.456641666,133.06,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Chateau Libertador Residence is the highest completed eligible Wikidata candidate reviewed for Buenos Aires.,Chateau Libertador Residence es el candidato elegible completado más alto revisado en Wikidata para Buenos Aires.,3980.7851086382766,3.9807851086382766,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q2961507,2026-09-16
city-q1754--ourairports-2702--tallest--wikidata-q10550988,city-q1754,Stockholm,Estocolmo,Stockholm,SE,Sweden,Suecia,Europe,Northern Europe,ourairports-2702,Stockholm-Bromma Airport,Stockholm-Bromma Airport,BMA,ESSB,59.354401,17.9417,medium_airport,1.119102,2022,false,year_round,wikidata-q10550988,Block Lusten,Block Lusten,59.339166666,18.005555555,78,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Block Lusten is the highest completed eligible Wikidata candidate reviewed for Stockholm.,Block Lusten es el candidato elegible completado más alto revisado en Wikidata para Estocolmo.,4009.983712303106,4.009983712303106,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q10550988,2026-09-16
city-q48278--ourairports-6132--tallest--wikidata-q7826994,city-q48278,Medellín,Medellín,Medellín,CO,Colombia,Colombia,South America,South America,ourairports-6132,Enrique Olaya Herrera Airport,Enrique Olaya Herrera Airport,EOH,SKMD,6.219686,-75.590597,medium_airport,1.317319,2022,false,year_round,wikidata-q7826994,Torre del Café,Torre del Café,6.249022,-75.568536,160,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Torre del Café is the highest completed eligible Wikidata candidate reviewed for Medellín.,Torre del Café es el candidato elegible completado más alto revisado en Wikidata para Medellín.,4060.193455966356,4.060193455966356,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q7826994,2026-09-16
city-q3897--ourairports-2942--tallest--wikidata-q32788393,city-q3897,Luanda,Luanda,Luanda,AO,Angola,Angola,Africa,Middle Africa,ourairports-2942,Quatro de Fevereiro International Airport,Quatro de Fevereiro International Airport,LAD,FNLU,-8.85837,13.2312,large_airport,2.430794,2009,true,year_round,wikidata-q32788393,Mausoleum of Agostinho Neto,Mausoleum of Agostinho Neto,-8.823611,13.218947,120,structural_tip,building_or_freestanding_tower,1900,tallest,false,low,Mausoleum of Agostinho Neto is the highest completed eligible Wikidata candidate reviewed for Luanda.,Mausoleum of Agostinho Neto es el candidato elegible completado más alto revisado en Wikidata para Luanda.,4073.8135774155207,4.073813577415521,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q32788393;agostinho-mausoleum-wikipedia,2026-09-16
city-q8692--ourairports-4001--tallest--wikidata-q3121267,city-q8692,Bilbao,Bilbao,Bilbao,ES,Spain,España,Europe,Southern Europe,ourairports-4001,Bilbao Airport,Bilbao Airport,BIO,LEBB,43.301102,-2.91061,large_airport,7.062681,2025,true,year_round,wikidata-q3121267,Iberdrola Tower,Iberdrola Tower,43.2675,-2.938611111,165,structural_tip,building_or_freestanding_tower,2012,tallest,false,medium,Iberdrola Tower is the highest completed eligible Wikidata candidate reviewed for Bilbao.,Iberdrola Tower es el candidato elegible completado más alto revisado en Wikidata para Bilbao.,4370.50370595062,4.37050370595062,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q3121267,2026-09-16
city-q1963--ourairports-3249--tallest--wikidata-q553923,city-q1963,Khartoum,Jartum,Khartoum,SD,Sudan,Sudán,Africa,Northern Africa,ourairports-3249,Khartoum International Airport,Khartoum International Airport,KRT,HSSK,15.5895,32.5532,large_airport,3.492097,2017,true,year_round,wikidata-q553923,Corinthia Hotel Khartoum,Corinthia Hotel Khartoum,15.606667,32.513611,85,structural_tip,building_or_freestanding_tower,2008,tallest,false,low,Corinthia Hotel Khartoum is the highest completed eligible Wikidata candidate reviewed for Khartoum.,Corinthia Hotel Khartoum es el candidato elegible completado más alto revisado en Wikidata para Jartum.,4651.3342393913845,4.651334239391384,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q553923;maeg-corinthia,2026-09-16
city-q23768--ourairports-3631--tallest--wikidata-q1340132,city-q23768,Las Vegas,Las Vegas,Las Vegas,US,United States,Estados Unidos,North America,Northern America,ourairports-3631,Harry Reid International Airport,Harry Reid International Airport,LAS,KLAS,36.083361,-115.151817,large_airport,54.989185,2025,true,year_round,wikidata-q1340132,Encore,Encore,36.1274003,-115.166211,192,structural_tip,building_or_freestanding_tower,2008,tallest,false,medium,Encore is the highest completed eligible Wikidata candidate reviewed for Las Vegas.,Encore es el candidato elegible completado más alto revisado en Wikidata para Las Vegas.,5055.602824145189,5.055602824145189,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1340132,2026-09-16
city-q23661--ourairports-5063--tallest--wikidata-q10323215,city-q23661,Wellington,Wellington,Wellington,NZ,New Zealand,Nueva Zelanda,Oceania,Australia and New Zealand,ourairports-5063,Wellington International Airport,Wellington International Airport,WLG,NZWN,-41.326839,174.806862,large_airport,3.770321,2021,true,year_round,wikidata-q10323215,Majestic Centre,Majestic Centre,-41.2884,174.774,116,structural_tip,building_or_freestanding_tower,1991,tallest,false,low,Majestic Centre is the highest completed eligible Wikidata candidate reviewed for Wellington.,Majestic Centre es el candidato elegible completado más alto revisado en Wikidata para Wellington.,5079.1609411672825,5.079160941167283,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q10323215;engineering-nz-majestic,2026-09-16
city-q647543--ourairports-3082--tallest--wikidata-q47003633,city-q647543,Arrecife,Arrecife,Arrecife,ES,Spain,España,Europe,Southern Europe,ourairports-3082,César Manrique-Lanzarote Airport,César Manrique-Lanzarote Airport,ACE,GCRR,28.945499,-13.6052,large_airport,8.920901,2025,true,year_round,wikidata-q47003633,Gran Hotel,Gran Hotel,28.9576,-13.55459,50,structural_tip,building_or_freestanding_tower,1900,tallest,false,low,Gran Hotel is the highest completed eligible Wikidata candidate reviewed for Arrecife.,Gran Hotel es el candidato elegible completado más alto revisado en Wikidata para Arrecife.,5112.735357168905,5.112735357168905,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q47003633,2026-09-16
city-q100--ourairports-3422--tallest--wikidata-q798416,city-q100,Boston,Boston,Boston,US,United States,Estados Unidos,North America,Northern America,ourairports-3422,Boston Logan International Airport,Boston Logan International Airport,BOS,KBOS,42.36197,-71.0079,large_airport,43.236013,2025,true,year_round,wikidata-q798416,John Hancock Tower,John Hancock Tower,42.349277777,-71.074777777,241,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,John Hancock Tower is the highest completed eligible Wikidata candidate reviewed for Boston.,John Hancock Tower es el candidato elegible completado más alto revisado en Wikidata para Boston.,5687.430743937369,5.687430743937369,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q798416,2026-09-16
city-q3889--ourairports-2975--tallest--wikidata-q96912088,city-q3889,Maputo,Maputo,Maputo,MZ,Mozambique,Mozambique,Africa,Eastern Africa,ourairports-2975,Maputo Airport,Maputo Airport,MPM,FQMA,-25.920799,32.572601,large_airport,0.59,2021,true,year_round,wikidata-q96912088,Banco de Mocambique Tower 1,Banco de Mocambique Tower 1,-25.9725,32.57,130,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Banco de Mocambique Tower 1 is the highest completed eligible Wikidata candidate reviewed for Maputo.,Banco de Mocambique Tower 1 es el candidato elegible completado más alto revisado en Wikidata para Maputo.,5733.729548465276,5.733729548465276,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q96912088,2026-09-16
city-q3624--ourairports-3157--tallest--wikidata-q96912134,city-q3624,Addis Ababa,Adís Abeba,Addis Ababa,ET,Ethiopia,Etiopía,Africa,Eastern Africa,ourairports-3157,Addis Ababa Bole International Airport,Addis Ababa Bole International Airport,ADD,HAAB,8.97789,38.799301,large_airport,13.134076,2025,true,year_round,wikidata-q96912134,Wegagen Bank Headquarters,Wegagen Bank Headquarters,9.011762,38.756045,107,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Wegagen Bank Headquarters is the highest completed eligible Wikidata candidate reviewed for Addis Ababa.,Wegagen Bank Headquarters es el candidato elegible completado más alto revisado en Wikidata para Adís Abeba.,6054.595772941709,6.054595772941709,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q96912134,2026-09-16
city-q34370--ourairports-2524--tallest--wikidata-q969215,city-q34370,Rotterdam,Róterdam,Rotterdam,NL,Netherlands,Países Bajos,Europe,Western Europe,ourairports-2524,Rotterdam The Hague Airport,Rotterdam The Hague Airport,RTM,EHRD,51.956902,4.43722,large_airport,2.133708,2022,true,year_round,wikidata-q969215,Euromast,Euromast,51.905388888888886,4.466583333333333,184.5,structural_tip,building_or_freestanding_tower,1960,tallest,false,low,Euromast is the highest completed eligible Wikidata candidate reviewed for Rotterdam.,Euromast es el candidato elegible completado más alto revisado en Wikidata para Róterdam.,6077.100159763375,6.077100159763375,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q969215,2026-09-16
city-q24013882--ourairports-3077--tallest--wikidata-q21039368,city-q24013882,Puerto del Rosario,Puerto del Rosario,Puerto del Rosario,ES,Spain,España,Europe,Southern Europe,ourairports-3077,Fuerteventura Airport,Fuerteventura Airport,FUE,GCFV,28.4527,-13.8638,large_airport,6.886935,2025,true,year_round,wikidata-q21039368,Puerto del Rosario Lighthouse,Faro de Puerto del Rosario,28.505377777778,-13.843755555556,43,structural_tip,lighthouse,1992,tallest,false,high,Puerto del Rosario Lighthouse is the highest completed eligible landmark confirmed for Puerto del Rosario in this editorial review.,Faro de Puerto del Rosario es el hito elegible completado más alto confirmado para Puerto del Rosario en esta revisión editorial.,6159.257051966525,6.1592570519665255,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q21039368,2026-09-16
city-q1461--ourairports-5689--tallest--wikidata-q5440278,city-q1461,Manila,Manila,Manila,PH,Philippines,Filipinas,Asia,South-eastern Asia,ourairports-5689,Ninoy Aquino International Airport,Ninoy Aquino International Airport,MNL,RPLL,14.5086,121.019997,large_airport,50.356465,2024,true,year_round,wikidata-q5440278,Grand Hyatt Manila,Grand Hyatt Manila,14.55696,121.05206,318,structural_tip,building,2018,tallest,false,high,Grand Hyatt Manila is the highest completed eligible landmark confirmed for Manila in this editorial review.,Grand Hyatt Manila es el hito elegible completado más alto confirmado para Manila en esta revisión editorial.,6369.685025119573,6.369685025119573,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q5440278,2026-09-16
city-q433632--ourairports-3080--tallest--wikidata-q5637893,city-q433632,Santa Cruz de La Palma,Santa Cruz de La Palma,Santa Cruz de La Palma,ES,Spain,España,Europe,Southern Europe,ourairports-3080,La Palma Airport,La Palma Airport,SPC,GCLA,28.626499,-17.7556,medium_airport,1.533355,2025,true,year_round,wikidata-q5637893,El Salvador church tower,Torre de la iglesia de El Salvador,28.683612,-17.764942,25,structural_tip,church_tower,1580,tallest,false,medium,El Salvador church tower is the highest completed eligible landmark confirmed for Santa Cruz de La Palma in this editorial review.,Torre de la iglesia de El Salvador es el hito elegible completado más alto confirmado para Santa Cruz de La Palma en esta revisión editorial.,6395.384641209361,6.395384641209361,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q5637893,2026-09-16
city-q3572--ourairports-2133--tallest--wikidata-q29059648,city-q3572,Tunis,Túnez,Tunis,TN,Tunisia,Túnez,Africa,Northern Africa,ourairports-2133,Tunis Carthage International Airport,Tunis Carthage International Airport,TUN,DTTA,36.851002,10.2272,large_airport,6.441886,2019,true,year_round,wikidata-q29059648,Nation Tower,Nation Tower,36.80347,10.186468,82.54,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Nation Tower is the highest completed eligible Wikidata candidate reviewed for Tunis.,Nation Tower es el candidato elegible completado más alto revisado en Wikidata para Túnez.,6405.346257412423,6.405346257412424,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q29059648,2026-09-16
city-q16556--ourairports-3772--tallest--wikidata-q2943678,city-q16556,Phoenix,Phoenix,Phoenix,US,United States,Estados Unidos,North America,Northern America,ourairports-3772,Phoenix Sky Harbor International Airport,Phoenix Sky Harbor International Airport,PHX,KPHX,33.435302,-112.005905,large_airport,51.618649,2025,true,year_round,wikidata-q2943678,Chase Tower,Chase Tower,33.4509,-112.073,147.22,structural_tip,building_or_freestanding_tower,1972,tallest,false,medium,Chase Tower is the highest completed eligible Wikidata candidate reviewed for Phoenix.,Chase Tower es el candidato elegible completado más alto revisado en Wikidata para Phoenix.,6474.139933085441,6.474139933085441,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q2943678,2026-09-16
city-q473914--ourairports-4013--tallest--wikidata-q2942557,city-q473914,Ibiza,Ibiza,Ibiza,ES,Spain,España,Europe,Southern Europe,ourairports-4013,Ibiza Airport,Ibiza Airport,IBZ,LEIB,38.872898,1.37312,large_airport,9.138224,2025,true,year_round,wikidata-q2942557,Ibiza Cathedral,Ibiza Cathedral,38.90666667,1.43666667,50,structural_tip,building_or_freestanding_tower,1201,tallest,false,low,Ibiza Cathedral is the highest completed eligible Wikidata candidate reviewed for Ibiza.,Ibiza Cathedral es el candidato elegible completado más alto revisado en Wikidata para Ibiza.,6667.107928709612,6.667107928709612,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q2942557,2026-09-16
city-q11194--ourairports-4469--tallest--wikidata-q3437287,city-q11194,Sarajevo,Sarajevo,Sarajevo,BA,Bosnia & Herzegovina,Bosnia y Herzegovina,Europe,Southern Europe,ourairports-4469,Sarajevo International Airport,Sarajevo International Airport,SJJ,LQSA,43.8246,18.331499,large_airport,1.377348,2022,true,year_round,wikidata-q3437287,Greece–Bosnia and Herzegovina Friendship Building,Greece–Bosnia and Herzegovina Friendship Building,43.85503611,18.405175,80.36067819,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Greece–Bosnia and Herzegovina Friendship Building is the highest completed eligible Wikidata candidate reviewed for Sarajevo.,Greece–Bosnia and Herzegovina Friendship Building es el candidato elegible completado más alto revisado en Wikidata para Sarajevo.,6822.275894029822,6.822275894029822,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q3437287,2026-09-16
city-q8818--ourairports-4042--tallest--wikidata-q3062297,city-q8818,Valencia,Valencia,Valencia,ES,Spain,España,Europe,Southern Europe,ourairports-4042,Valencia Airport,Valencia Airport,VLC,LEVC,39.489162,-0.480961,large_airport,11.847527,2025,true,year_round,wikidata-q3062297,Meliá Valencia,Meliá Valencia,39.49444444,-0.40111111,117,architectural_top,building,2006,tallest,false,high,Meliá Valencia is the highest completed eligible permanent structure reviewed for Valencia.,Meliá Valencia es la estructura permanente elegible completada más alta revisada en Valencia.,6893.960353756797,6.893960353756797,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q3062297;ctbuh-valencia,2026-09-16
city-q3551--ourairports-3109--tallest--wikidata-q579331,city-q3551,Rabat,Rabat,Rabat,MA,Morocco,Marruecos,Africa,Northern Africa,ourairports-3109,Rabat-Salé Airport,Rabat-Salé Airport,RBA,GMME,34.051498,-6.75152,large_airport,0.873305,2022,true,year_round,wikidata-q579331,Hassan Tower,Hassan Tower,34.0241,-6.82272,44,structural_tip,building_or_freestanding_tower,1196,tallest,false,low,Hassan Tower is the highest completed eligible Wikidata candidate reviewed for Rabat.,Hassan Tower es el candidato elegible completado más alto revisado en Wikidata para Rabat.,7243.273783665439,7.243273783665439,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q579331;visit-rabat-hassan,2026-09-16
city-q8757--ourairports-4007--tallest--wikidata-q3395775,city-q8757,A Coruña,A Coruña,A Coruña,ES,Spain,España,Europe,Southern Europe,ourairports-4007,A Coruña Airport,A Coruña Airport,LCG,LECO,43.302101,-8.37726,medium_airport,1.292166,2025,true,year_round,wikidata-q3395775,Torre Costa Rica,Torre Costa Rica,43.36388889,-8.40916667,119,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Torre Costa Rica is the highest completed eligible Wikidata candidate reviewed for A Coruña.,Torre Costa Rica es el candidato elegible completado más alto revisado en Wikidata para A Coruña.,7336.092928314467,7.336092928314467,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q3395775,2026-09-16
city-q5112--ourairports-27096--tallest--wikidata-q125766623,city-q5112,Adelaide,Adelaida,Adelaide,AU,Australia,Australia,Oceania,Australia and New Zealand,ourairports-27096,Adelaide International Airport,Adelaide International Airport,ADL,YPAD,-34.947512,138.533393,large_airport,8.351636,2024,true,year_round,wikidata-q125766623,The Adelaidean,The Adelaidean,-34.92199519717401,138.60759397172538,138,structural_tip,building,2020,tallest,false,high,The Adelaidean is the highest completed eligible landmark confirmed for Adelaide in this editorial review.,The Adelaidean es el hito elegible completado más alto confirmado para Adelaida en esta revisión editorial.,7346.356676243392,7.346356676243392,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q125766623,2026-09-16
city-q270--ourairports-2637--tallest--wikidata-q116847270,city-q270,Warsaw,Varsovia,Warsaw,PL,Poland,Polonia,Europe,Eastern Europe,ourairports-2637,Warsaw Chopin Airport,Warsaw Chopin Airport,WAW,EPWA,52.165699,20.9671,large_airport,21.261806,2024,true,year_round,wikidata-q116847270,Varso Tower,Varso Tower,52.228891,21.000101,310,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Varso Tower is the highest completed eligible Wikidata candidate reviewed for Warsaw.,Varso Tower es el candidato elegible completado más alto revisado en Wikidata para Varsovia.,7384.63472182395,7.38463472182395,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q116847270,2026-09-16
city-q12233--ourairports-4047--tallest--wikidata-q5856365,city-q12233,Santander,Santander,Santander,ES,Spain,España,Europe,Southern Europe,ourairports-4047,Seve Ballesteros-Santander Airport,Seve Ballesteros-Santander Airport,SDR,LEXJ,43.427101,-3.82001,medium_airport,1.06939,2025,true,year_round,wikidata-q5856365,Faro de Cabo Mayor,Faro de Cabo Mayor,43.49042778,-3.79075556,30,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Faro de Cabo Mayor is the highest completed eligible Wikidata candidate reviewed for Santander.,Faro de Cabo Mayor es el candidato elegible completado más alto revisado en Wikidata para Santander.,7423.3968054006355,7.423396805400635,ourairports-2026-09-14;aena-2025-annual-traffic;wikidata-q5856365,2026-09-16
city-q1055--ourairports-2214--tallest--wikidata-q648375,city-q1055,Hamburg,Hamburgo,Hamburg,DE,Germany,Alemania,Europe,Western Europe,ourairports-2214,Hamburg Helmut Schmidt Airport,Hamburg Helmut Schmidt Airport,HAM,EDDH,53.630402,9.98823,large_airport,14.831711,2024,true,year_round,wikidata-q648375,Heinrich Hertz Tower,Heinrich Hertz Tower,53.563056,9.975833,279.2,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Heinrich Hertz Tower is the highest completed eligible Wikidata candidate reviewed for Hamburg.,Heinrich Hertz Tower es el candidato elegible completado más alto revisado en Wikidata para Hamburgo.,7540.244857947705,7.540244857947705,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q648375,2026-09-16
city-q1899--ourairports-6478--tallest--wikidata-q1369185,city-q1899,Kyiv,Kiev,Kyiv,UA,Ukraine,Ucrania,Europe,Eastern Europe,ourairports-6478,Igor Sikorsky Kyiv International Airport (Zhuliany),Igor Sikorsky Kyiv International Airport (Zhuliany),IEV,UKKK,50.40194,30.45194,medium_airport,1.418153,2021,false,year_round,wikidata-q1369185,Kyiv TV Tower,Kyiv TV Tower,50.471111111,30.453333333,385,structural_tip,building_or_freestanding_tower,1973,tallest,false,medium,Kyiv TV Tower is the highest completed eligible Wikidata candidate reviewed for Kyiv.,Kyiv TV Tower es el candidato elegible completado más alto revisado en Wikidata para Kiev.,7695.055838590408,7.695055838590408,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q1369185,2026-09-16
city-q1854--ourairports-26708--tallest--wikidata-q18640924,city-q1854,Ho Chi Minh City,Ciudad Ho Chi Minh,Ho Chi Minh City,VN,Vietnam,Vietnam,Asia,South-eastern Asia,ourairports-26708,Tan Son Nhat International Airport,Tan Son Nhat International Airport,SGN,VVTS,10.8188,106.652,large_airport,39.859384,2024,true,year_round,wikidata-q18640924,Landmark 81,Landmark 81,10.795,106.721944444,461.5,structural_tip,building_or_freestanding_tower,2018,tallest,false,medium,Landmark 81 is the highest completed eligible Wikidata candidate reviewed for Ho Chi Minh City.,Landmark 81 es el candidato elegible completado más alto revisado en Wikidata para Ciudad Ho Chi Minh.,8089.3515444926115,8.089351544492612,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q18640924,2026-09-16
city-q3616--ourairports-5168--tallest--wikidata-q622796,city-q3616,Tehran,Teherán,Tehran,IR,Iran,Irán,Asia,Southern Asia,ourairports-5168,Mehrabad International Airport,Mehrabad International Airport,THR,OIII,35.689175,51.314392,large_airport,14.931798,2019,false,year_round,wikidata-q622796,Milad Tower,Milad Tower,35.744611111,51.375333333,435,structural_tip,building_or_freestanding_tower,2008,tallest,false,medium,Milad Tower is the highest completed eligible Wikidata candidate reviewed for Tehran.,Milad Tower es el candidato elegible completado más alto revisado en Wikidata para Teherán.,8260.752321225094,8.260752321225095,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q622796,2026-09-16
city-q3561--ourairports-2050--tallest--wikidata-q23012984,city-q3561,Algiers,Argel,Algiers,DZ,Algeria,Argelia,Africa,Northern Africa,ourairports-2050,Houari Boumediene Airport,Houari Boumediene Airport,ALG,DAAG,36.693886,3.214531,large_airport,7.975412,2018,true,year_round,wikidata-q23012984,Great Mosque of Algiers minaret,Minarete de la Gran Mezquita de Argel,36.735833333333,3.1380555555556,265,structural_tip,minaret,2019,tallest,false,high,Great Mosque of Algiers minaret is the highest completed eligible landmark confirmed for Algiers in this editorial review.,Minarete de la Gran Mezquita de Argel es el hito elegible completado más alto confirmado para Argel en esta revisión editorial.,8267.56114767999,8.26756114767999,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q23012984,2026-09-16
city-q16557--ourairports-3479--tallest--wikidata-q806675,city-q16557,Dallas,Dallas,Dallas,US,United States,Estados Unidos,North America,Northern America,ourairports-3479,Dallas Love Field,Dallas Love Field,DAL,KDAL,32.844776,-96.847653,large_airport,16.899203,2025,false,year_round,wikidata-q806675,Bank of America Plaza,Bank of America Plaza,32.7799,-96.8038,281,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Bank of America Plaza is the highest completed eligible Wikidata candidate reviewed for Dallas.,Bank of America Plaza es el candidato elegible completado más alto revisado en Wikidata para Dallas.,8284.4268609961,8.2844268609961,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q806675,2026-09-16
city-q18094--ourairports-5453--tallest--wikidata-q106436675,city-q18094,Honolulu,Honolulú,Honolulu,US,United States,Estados Unidos,Oceania,Polynesia,ourairports-5453,Daniel K. Inouye International Airport,Daniel K. Inouye International Airport,HNL,PHNL,21.318387,-157.92567,large_airport,21.188678,2023,true,year_round,wikidata-q106436675,Q106436675,Q106436675,21.29198267,-157.84916899,127,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Q106436675 is the highest completed eligible Wikidata candidate reviewed for Honolulu.,Q106436675 es el candidato elegible completado más alto revisado en Wikidata para Honolulú.,8458.829685912495,8.458829685912495,ourairports-2026-09-14;wikidata-airport-traffic-2026-09-17;wikidata-q106436675,2026-09-16
