observation_id,city_id,city_name_en,city_name_es,city_name_local,country_code,country_name_en,country_name_es,continent,region,airport_id,airport_name,airport_name_es,iata,icao,airport_latitude,airport_longitude,airport_type,primary_airport,service_pattern,tower_id,tower_name,tower_name_es,tower_latitude,tower_longitude,height_m,height_basis,tower_type,completed_year,mode,co_tallest,confidence,selection_reason_en,selection_reason_es,distance_m,distance_km,source_ids,reviewed_at
city-q1748--ourairports-2542--tallest--wikidata-q1140534,city-q1748,Copenhagen,Copenhague,Copenhagen,DK,Denmark,Dinamarca,Europe,Northern Europe,ourairports-2542,Copenhagen Kastrup Airport,Copenhagen Kastrup Airport,CPH,EKCH,55.617900848389,12.656000137329,large_airport,true,year_round,wikidata-q1140534,Rundetaarn,Rundetaarn,55.68137,12.57579,41.55,structural_tip,building_or_freestanding_tower,1642,tallest,false,low,Rundetaarn is the highest completed eligible Wikidata candidate reviewed for Copenhagen.,Rundetaarn es el candidato elegible completado más alto revisado en Wikidata para Copenhague.,8685.223657813054,8.685223657813054,ourairports-2026-09-14;wikidata-q1140534,2026-09-14
city-q19660--ourairports-4474--tallest--wikidata-q1428093,city-q19660,Bucharest,Bucarest,Bucharest,RO,Romania,Rumanía,Europe,Eastern Europe,ourairports-4474,Bucharest Băneasa Aurel Vlaicu International Airport,Bucharest Băneasa Aurel Vlaicu International Airport,BBU,LRBS,44.503133,26.102944,large_airport,false,year_round,wikidata-q1428093,National Cathedral,National Cathedral,44.42591,26.08226,120,structural_tip,building_or_freestanding_tower,2025,tallest,false,medium,National Cathedral is the highest completed eligible Wikidata candidate reviewed for Bucharest.,National Cathedral es el candidato elegible completado más alto revisado en Wikidata para Bucarest.,8737.557596239882,8.737557596239881,ourairports-2026-09-14;wikidata-q1428093,2026-09-14
city-q60--ourairports-3643--tallest--wikidata-q47321192,city-q60,New York City,Nueva York,New York City,US,United States,Estados Unidos,North America,Northern America,ourairports-3643,LaGuardia Airport,LaGuardia Airport,LGA,KLGA,40.777199,-73.872597,large_airport,false,year_round,wikidata-q47321192,50 West 66th Street,50 West 66th Street,40.773,-73.9803,775,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,50 West 66th Street is the highest completed eligible Wikidata candidate reviewed for New York City.,50 West 66th Street es el candidato elegible completado más alto revisado en Wikidata para Nueva York.,9104.291655279127,9.104291655279127,ourairports-2026-09-14;wikidata-q47321192,2026-09-14
city-q1354--ourairports-26534--tallest--wikidata-q497536,city-q1354,Dhaka,Daca,Dhaka,BD,Bangladesh,Bangladés,Asia,Southern Asia,ourairports-26534,Hazrat Shahjalal International Airport,Hazrat Shahjalal International Airport,DAC,VGHS,23.843347,90.397783,large_airport,true,year_round,wikidata-q497536,Jatiya Sangsad Bhaban,Jatiya Sangsad Bhaban,23.762222222,90.378611111,155,structural_tip,building_or_freestanding_tower,1982,tallest,false,medium,Jatiya Sangsad Bhaban is the highest completed eligible Wikidata candidate reviewed for Dhaka.,Jatiya Sangsad Bhaban es el candidato elegible completado más alto revisado en Wikidata para Daca.,9194.966318285438,9.194966318285438,ourairports-2026-09-14;wikidata-q497536,2026-09-14
city-q2844--ourairports-5872--tallest--wikidata-q1270936,city-q2844,Brasília,Brasilia,Brasília,BR,Brazil,Brasil,South America,South America,ourairports-5872,Presidente Juscelino Kubitschek International Airport,Presidente Juscelino Kubitschek International Airport,BSB,SBBR,-15.869167,-47.920834,large_airport,true,year_round,wikidata-q1270936,Brasilia TV Tower,Brasilia TV Tower,-15.790536,-47.892975,224,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Brasilia TV Tower is the highest completed eligible Wikidata candidate reviewed for Brasília.,Brasilia TV Tower es el candidato elegible completado más alto revisado en Wikidata para Brasilia.,9198.645946052678,9.198645946052679,ourairports-2026-09-14;wikidata-q1270936,2026-09-14
city-q48344--ourairports-5965--tallest--wikidata-q15975929,city-q48344,Recife,Recife,Recife,BR,Brazil,Brasil,South America,South America,ourairports-5965,Recife/Guararapes - Gilberto Freyre International Airport,Recife/Guararapes - Gilberto Freyre International Airport,REC,SBRF,-8.12747,-34.922961,large_airport,true,year_round,wikidata-q15975929,Malakoff tower,Malakoff tower,-8.0538888888889,-34.880833333333,50,structural_tip,building_or_freestanding_tower,1900,tallest,false,low,Malakoff tower is the highest completed eligible Wikidata candidate reviewed for Recife.,Malakoff tower es el candidato elegible completado más alto revisado en Wikidata para Recife.,9369.290139816634,9.369290139816634,ourairports-2026-09-14;wikidata-q15975929,2026-09-14
city-q72--ourairports-4505--tallest--wikidata-q1337473,city-q72,Zurich,Zúrich,Zurich,CH,Switzerland,Suiza,Europe,Western Europe,ourairports-4505,Zürich Airport,Zürich Airport,ZRH,LSZH,47.458056,8.548056,large_airport,true,year_round,wikidata-q1337473,St. Jakob church,St. Jakob church,47.3741,8.52897,86,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,St. Jakob church is the highest completed eligible Wikidata candidate reviewed for Zurich.,St. Jakob church es el candidato elegible completado más alto revisado en Wikidata para Zúrich.,9444.608432782305,9.444608432782305,ourairports-2026-09-14;wikidata-q1337473,2026-09-14
city-q1353--ourairports-26555--tallest--wikidata-q187635,city-q1353,Delhi,Delhi,Delhi,IN,India,India,Asia,Southern Asia,ourairports-26555,Indira Gandhi International Airport,Indira Gandhi International Airport,DEL,VIDP,28.55563,77.09519,large_airport,true,year_round,wikidata-q187635,Qutb Minar,Qutb Minar,28.524355,77.185248,72.5,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Qutb Minar is the highest completed eligible Wikidata candidate reviewed for Delhi.,Qutb Minar es el candidato elegible completado más alto revisado en Wikidata para Delhi.,9470.792257784238,9.470792257784238,ourairports-2026-09-14;wikidata-q187635,2026-09-14
city-q3861--ourairports-44686--tallest--wikidata-q1128296,city-q3861,Doha,Doha,Doha,QA,Qatar,Catar,Asia,Western Asia,ourairports-44686,Hamad International Airport,Hamad International Airport,DOH,OTHH,25.273056,51.608056,large_airport,true,year_round,wikidata-q1128296,Doha Convention Center Tower,Doha Convention Center Tower,25.32296,51.53157,570,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Doha Convention Center Tower is the highest completed eligible Wikidata candidate reviewed for Doha.,Doha Convention Center Tower es el candidato elegible completado más alto revisado en Wikidata para Doha.,9481.05895330887,9.48105895330887,ourairports-2026-09-14;wikidata-q1128296,2026-09-14
city-q174--ourairports-5974--tallest--wikidata-q42258,city-q174,São Paulo,São Paulo,São Paulo,BR,Brazil,Brasil,South America,South America,ourairports-5974,Congonhas–Deputado Freitas Nobre Airport,Congonhas–Deputado Freitas Nobre Airport,CGH,SBSP,-23.627657,-46.654601,large_airport,false,year_round,wikidata-q42258,Mirante do Vale,Mirante do Vale,-23.5422,-46.635422,170,structural_tip,building_or_freestanding_tower,1966,tallest,false,medium,Mirante do Vale is the highest completed eligible Wikidata candidate reviewed for São Paulo.,Mirante do Vale es el candidato elegible completado más alto revisado en Wikidata para São Paulo.,9664.907366627536,9.664907366627537,ourairports-2026-09-14;wikidata-q42258,2026-09-14
city-q1156--ourairports-26434--tallest--wikidata-q98937711,city-q1156,Mumbai,Bombay,Mumbai,IN,India,India,Asia,Southern Asia,ourairports-26434,Chhatrapati Shivaji Maharaj International Airport,Chhatrapati Shivaji Maharaj International Airport,BOM,VABB,19.088699,72.867897,large_airport,true,year_round,wikidata-q98937711,Three Sixty West Tower B,Three Sixty West Tower B,19.01097,72.82335,361.2,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Three Sixty West Tower B is the highest completed eligible Wikidata candidate reviewed for Mumbai.,Three Sixty West Tower B es el candidato elegible completado más alto revisado en Wikidata para Bombay.,9798.799719047769,9.79879971904777,ourairports-2026-09-14;wikidata-q98937711,2026-09-14
city-q3130--ourairports-27145--tallest--wikidata-q19870155,city-q3130,Sydney,Sídney,Sydney,AU,Australia,Australia,Oceania,Australia and New Zealand,ourairports-27145,Sydney Kingsford Smith International Airport,Sydney Kingsford Smith International Airport,SYD,YSSY,-33.946098,151.177002,large_airport,true,year_round,wikidata-q19870155,1 Macquarie Place,1 Macquarie Place,-33.8621,151.21,538,structural_tip,building_or_freestanding_tower,1989,tallest,false,medium,1 Macquarie Place is the highest completed eligible Wikidata candidate reviewed for Sydney.,1 Macquarie Place es el candidato elegible completado más alto revisado en Wikidata para Sídney.,9804.228668386404,9.804228668386404,ourairports-2026-09-14;wikidata-q19870155,2026-09-14
city-q84--ourairports-2430--tallest--wikidata-q18536,city-q84,London,Londres,London,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2430,London City Airport,London City Airport,LCY,EGLC,51.505299,0.055278,medium_airport,false,year_round,wikidata-q18536,The Shard,The Shard,51.504444444,-0.086666666,306,structural_tip,building_or_freestanding_tower,2012,tallest,false,medium,The Shard is the highest completed eligible Wikidata candidate reviewed for London.,The Shard es el candidato elegible completado más alto revisado en Wikidata para Londres.,9856.117061252327,9.856117061252327,ourairports-2026-09-14;wikidata-q18536,2026-09-14
city-q79990--ourairports-5026--tallest--wikidata-q17036267,city-q79990,Christchurch,Christchurch,Christchurch,NZ,New Zealand,Nueva Zelanda,Oceania,Australia and New Zealand,ourairports-5026,Christchurch International Airport,Christchurch International Airport,CHC,NZCH,-43.489029,172.532065,large_airport,true,year_round,wikidata-q17036267,Westpac Canterbury Centre,Westpac Canterbury Centre,-43.533244444,172.638075,55,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Westpac Canterbury Centre is the highest completed eligible Wikidata candidate reviewed for Christchurch.,Westpac Canterbury Centre es el candidato elegible completado más alto revisado en Wikidata para Christchurch.,9879.986411593698,9.879986411593698,ourairports-2026-09-14;wikidata-q17036267,2026-09-14
city-q2807--ourairports-4019--tallest--wikidata-q953610,city-q2807,Madrid,Madrid,Madrid,ES,Spain,España,Europe,Southern Europe,ourairports-4019,Adolfo Suárez Madrid–Barajas Airport,Adolfo Suárez Madrid–Barajas Airport,MAD,LEMD,40.493407,-3.572249,large_airport,true,year_round,wikidata-q953610,Torre de Cristal,Torre de Cristal,40.478055555,-3.687222222,249,structural_tip,building_or_freestanding_tower,2009,tallest,false,medium,Torre de Cristal is the highest completed eligible Wikidata candidate reviewed for Madrid.,Torre de Cristal es el candidato elegible completado más alto revisado en Wikidata para Madrid.,9896.016744013647,9.896016744013647,ourairports-2026-09-14;wikidata-q953610,2026-09-14
city-q1761--ourairports-2533--tallest--wikidata-q846365,city-q1761,Dublin,Dublín,Dublin,IE,Ireland,Irlanda,Europe,Northern Europe,ourairports-2533,Dublin Airport,Dublin Airport,DUB,EIDW,53.428713,-6.262121,large_airport,true,year_round,wikidata-q846365,St Patrick's Cathedral,St Patrick's Cathedral,53.339444444,-6.271388888,43,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,St Patrick's Cathedral is the highest completed eligible Wikidata candidate reviewed for Dublin.,St Patrick's Cathedral es el candidato elegible completado más alto revisado en Wikidata para Dublín.,9954.129889820133,9.954129889820132,ourairports-2026-09-14;wikidata-q846365,2026-09-14
city-q3919--ourairports-2864--tallest--wikidata-q7797448,city-q3919,Gaborone,Gaborone,Gaborone,BW,Botswana,Botsuana,Africa,Southern Africa,ourairports-2864,Sir Seretse Khama International Airport,Sir Seretse Khama International Airport,GBE,FBSK,-24.555201,25.9182,large_airport,true,year_round,wikidata-q7797448,Three Dikgosi Monument,Three Dikgosi Monument,-24.644916666666667,25.907333333333334,5.4,structural_tip,building_or_freestanding_tower,2005,tallest,false,low,Three Dikgosi Monument is the highest completed eligible Wikidata candidate reviewed for Gaborone.,Three Dikgosi Monument es el candidato elegible completado más alto revisado en Wikidata para Gaborone.,9998.283891013827,9.998283891013827,ourairports-2026-09-14;wikidata-q7797448,2026-09-14
city-q490--ourairports-4345--tallest--wikidata-q3995200,city-q490,Milan,Milán,Milan,IT,Italy,Italia,Europe,Southern Europe,ourairports-4345,Milano Linate Airport,Milano Linate Airport,LIN,LIML,45.445099,9.27674,large_airport,false,year_round,wikidata-q3995200,Allianz Tower,Allianz Tower,45.477608333,9.157288888,207,structural_tip,building_or_freestanding_tower,2015,tallest,false,medium,Allianz Tower is the highest completed eligible Wikidata candidate reviewed for Milan.,Allianz Tower es el candidato elegible completado más alto revisado en Wikidata para Milán.,10016.784815165567,10.016784815165567,ourairports-2026-09-14;wikidata-q3995200,2026-09-14
city-q239--ourairports-2155--tallest--wikidata-q3533638,city-q239,Brussels,Bruselas,Brussels,BE,Belgium,Bélgica,Europe,Western Europe,ourairports-2155,Brussels Airport,Brussels Airport,BRU,EBBR,50.901402,4.48444,large_airport,true,year_round,wikidata-q3533638,Finance Tower,Finance Tower,50.852777777,4.364444444,145,structural_tip,building_or_freestanding_tower,1983,tallest,false,medium,Finance Tower is the highest completed eligible Wikidata candidate reviewed for Brussels.,Finance Tower es el candidato elegible completado más alto revisado en Wikidata para Bruselas.,10029.3979401788,10.0293979401788,ourairports-2026-09-14;wikidata-q3533638,2026-09-14
city-q8652--ourairports-3685--tallest--wikidata-q19817557,city-q8652,Miami,Miami,Miami,US,United States,Estados Unidos,North America,Northern America,ourairports-3685,Miami International Airport,Miami International Airport,MIA,KMIA,25.796011,-80.289751,large_airport,true,year_round,wikidata-q19817557,One Thousand Museum,One Thousand Museum,25.7842,-80.1901,700,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,One Thousand Museum is the highest completed eligible Wikidata candidate reviewed for Miami.,One Thousand Museum es el candidato elegible completado más alto revisado en Wikidata para Miami.,10079.781809499158,10.079781809499158,ourairports-2026-09-14;wikidata-q19817557,2026-09-14
city-q1960--ourairports-3251--tallest--wikidata-q96912060,city-q1960,Dar es Salaam,Dar es-Salam,Dar es Salaam,TZ,Tanzania,Tanzania,Africa,Eastern Africa,ourairports-3251,Julius Nyerere International Airport,Julius Nyerere International Airport,DAR,HTDA,-6.873499,39.207288,large_airport,true,year_round,wikidata-q96912060,PSPF Towers – Tower B,PSPF Towers – Tower B,-6.816111111111111,39.280277777777776,153,structural_tip,building_or_freestanding_tower,2014,tallest,false,low,PSPF Towers – Tower B is the highest completed eligible Wikidata candidate reviewed for Dar es Salaam.,PSPF Towers – Tower B es el candidato elegible completado más alto revisado en Wikidata para Dar es-Salam.,10264.770909845454,10.264770909845454,ourairports-2026-09-14;wikidata-q96912060,2026-09-14
city-q3183--ourairports-27119--tallest--wikidata-q3183,city-q3183,Perth,Perth,Perth,AU,Australia,Australia,Oceania,Australia and New Zealand,ourairports-27119,Perth International Airport,Perth International Airport,PER,YPPH,-31.94029998779297,115.96700286865234,large_airport,true,year_round,wikidata-q3183,Perth,Perth,-31.955833333333334,115.85972222222222,50,structural_tip,building_or_freestanding_tower,1829,tallest,false,low,Perth is the highest completed eligible Wikidata candidate reviewed for Perth.,Perth es el candidato elegible completado más alto revisado en Wikidata para Perth.,10288.20205101507,10.288202051015071,ourairports-2026-09-14;wikidata-q3183,2026-09-14
city-q11739--ourairports-5257--tallest--wikidata-q7639954,city-q11739,Lahore,Lahore,Lahore,PK,Pakistan,Pakistán,Asia,Southern Asia,ourairports-5257,Allama Iqbal International Airport,Allama Iqbal International Airport,LHE,OPLA,31.521601,74.403603,large_airport,true,year_round,wikidata-q7639954,Suneri Mosque,Suneri Mosque,31.583083,74.319616,54,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Suneri Mosque is the highest completed eligible Wikidata candidate reviewed for Lahore.,Suneri Mosque es el candidato elegible completado más alto revisado en Wikidata para Lahore.,10491.194826675906,10.491194826675907,ourairports-2026-09-14;wikidata-q7639954,2026-09-14
city-q1435--ourairports-3993--tallest--wikidata-q312220,city-q1435,Zagreb,Zagreb,Zagreb,HR,Croatia,Croacia,Europe,Southern Europe,ourairports-3993,Zagreb Franjo Tuđman International Airport,Zagreb Franjo Tuđman International Airport,ZAG,LDZA,45.742901,16.0688,large_airport,true,year_round,wikidata-q312220,Zagreb Cathedral,Zagreb Cathedral,45.814444444,15.979722222,108,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Zagreb Cathedral is the highest completed eligible Wikidata candidate reviewed for Zagreb.,Zagreb Cathedral es el candidato elegible completado más alto revisado en Wikidata para Zagreb.,10546.32644413497,10.54632644413497,ourairports-2026-09-14;wikidata-q312220,2026-09-14
city-q3630--ourairports-26832--tallest--wikidata-q30686870,city-q3630,Jakarta,Yakarta,Jakarta,ID,Indonesia,Indonesia,Asia,South-eastern Asia,ourairports-26832,Halim Perdanakusuma International Airport,Halim Perdanakusuma International Airport,HLP,WIHH,-6.266989,106.890318,large_airport,false,year_round,wikidata-q30686870,Thamrin Nine,Thamrin Nine,-6.19914,106.82263,382.9,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Thamrin Nine is the highest completed eligible Wikidata candidate reviewed for Jakarta.,Thamrin Nine es el candidato elegible completado más alto revisado en Wikidata para Yakarta.,10602.35405531715,10.60235405531715,ourairports-2026-09-14;wikidata-q30686870,2026-09-14
city-q3306--ourairports-4791--tallest--wikidata-q2737422,city-q3306,Panama City,Ciudad de Panamá,Panama City,PA,Panama,Panamá,North America,Central America,ourairports-4791,Marcos A. Gelabert International Airport,Marcos A. Gelabert International Airport,PAC,MPMG,8.97334,-79.555603,medium_airport,false,year_round,wikidata-q2737422,Pearl Tower,Pearl Tower,9.01014,-79.4659,794,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Pearl Tower is the highest completed eligible Wikidata candidate reviewed for Panama City.,Pearl Tower es el candidato elegible completado más alto revisado en Wikidata para Ciudad de Panamá.,10670.529125176801,10.6705291251768,ourairports-2026-09-14;wikidata-q2737422,2026-09-14
city-q1345--ourairports-3771--tallest--wikidata-q570717,city-q1345,Philadelphia,Filadelfia,Philadelphia,US,United States,Estados Unidos,North America,Northern America,ourairports-3771,Philadelphia International Airport,Philadelphia International Airport,PHL,KPHL,39.871899,-75.241096,large_airport,true,year_round,wikidata-q570717,1818 Market Street,1818 Market Street,39.953,-75.171,500,structural_tip,building_or_freestanding_tower,1974,tallest,false,medium,1818 Market Street is the highest completed eligible Wikidata candidate reviewed for Philadelphia.,1818 Market Street es el candidato elegible completado más alto revisado en Wikidata para Filadelfia.,10817.061124332478,10.81706112433248,ourairports-2026-09-14;wikidata-q570717,2026-09-14
city-q1489--ourairports-4731--tallest--wikidata-q53088,city-q1489,Mexico City,Ciudad de México,Mexico City,MX,Mexico,México,North America,Central America,ourairports-4731,Mexico City Benito Juárez International Airport,Mexico City Benito Juárez International Airport,MEX,MMMX,19.435822,-99.07033,large_airport,true,year_round,wikidata-q53088,Torre AXA México,Torre AXA México,19.3964,-99.165,433,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Torre AXA México is the highest completed eligible Wikidata candidate reviewed for Mexico City.,Torre AXA México es el candidato elegible completado más alto revisado en Wikidata para Ciudad de México.,10858.452111843646,10.858452111843645,ourairports-2026-09-14;wikidata-q53088,2026-09-14
city-q3838--ourairports-3040--tallest--wikidata-q63483561,city-q3838,Kinshasa,Kinsasa,Kinshasa,CD,Congo - Kinshasa,República Democrática del Congo,Africa,Middle Africa,ourairports-3040,Ndjili International Airport,Ndjili International Airport,FIH,FZAA,-4.38575,15.4446,large_airport,true,year_round,wikidata-q63483561,Tour de l'Échangeur de Limete,Tour de l'Échangeur de Limete,-4.374444444,15.345277777,210,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Tour de l'Échangeur de Limete is the highest completed eligible Wikidata candidate reviewed for Kinshasa.,Tour de l'Échangeur de Limete es el candidato elegible completado más alto revisado en Wikidata para Kinsasa.,11095.081256767116,11.095081256767116,ourairports-2026-09-14;wikidata-q63483561,2026-09-14
city-q24639--ourairports-1941--tallest--wikidata-q1785026,city-q24639,Vancouver,Vancouver,Vancouver,CA,Canada,Canadá,North America,Northern America,ourairports-1941,Vancouver International Airport,Vancouver International Airport,YVR,CYVR,49.193901,-123.183998,large_airport,true,year_round,wikidata-q1785026,Living Shangri-La,Living Shangri-La,49.285833333,-123.123611111,201,structural_tip,building_or_freestanding_tower,2009,tallest,false,medium,Living Shangri-La is the highest completed eligible Wikidata candidate reviewed for Vancouver.,Living Shangri-La es el candidato elegible completado más alto revisado en Wikidata para Vancouver.,11129.733451978245,11.129733451978245,ourairports-2026-09-14;wikidata-q1785026,2026-09-14
city-q1781--ourairports-4296--tallest--wikidata-q25457032,city-q1781,Budapest,Budapest,Budapest,HU,Hungary,Hungría,Europe,Eastern Europe,ourairports-4296,Budapest Liszt Ferenc International Airport,Budapest Liszt Ferenc International Airport,BUD,LHBP,47.43018,19.262393,large_airport,true,year_round,wikidata-q25457032,Száva utca TV Tower,Száva utca TV Tower,47.46861111,19.12583333,154,structural_tip,building_or_freestanding_tower,1988,tallest,false,medium,Száva utca TV Tower is the highest completed eligible Wikidata candidate reviewed for Budapest.,Száva utca TV Tower es el candidato elegible completado más alto revisado en Wikidata para Budapest.,11149.940211505645,11.149940211505646,ourairports-2026-09-14;wikidata-q25457032,2026-09-14
city-q23436--ourairports-2462--tallest--wikidata-q2502213,city-q23436,Edinburgh,Edimburgo,Edinburgh,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2462,Edinburgh Airport,Edinburgh Airport,EDI,EGPH,55.950145,-3.372288,large_airport,true,year_round,wikidata-q2502213,Scott Monument,Scott Monument,55.952416666667,-3.1932777777778,50,structural_tip,building_or_freestanding_tower,1840,tallest,false,low,Scott Monument is the highest completed eligible Wikidata candidate reviewed for Edinburgh.,Scott Monument es el candidato elegible completado más alto revisado en Wikidata para Edimburgo.,11185.84697201266,11.18584697201266,ourairports-2026-09-14;wikidata-q2502213,2026-09-14
city-q3306--ourairports-4793--tallest--wikidata-q2737422,city-q3306,Panama City,Ciudad de Panamá,Panama City,PA,Panama,Panamá,North America,Central America,ourairports-4793,Tocumen International Airport,Tocumen International Airport,PTY,MPTO,9.07136,-79.383499,large_airport,true,year_round,wikidata-q2737422,Pearl Tower,Pearl Tower,9.01014,-79.4659,794,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Pearl Tower is the highest completed eligible Wikidata candidate reviewed for Panama City.,Pearl Tower es el candidato elegible completado más alto revisado en Wikidata para Ciudad de Panamá.,11310.341425881248,11.310341425881248,ourairports-2026-09-14;wikidata-q2737422,2026-09-14
city-q4093--ourairports-2461--tallest--wikidata-q4093,city-q4093,Glasgow,Glasgow,Glasgow,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2461,Glasgow Airport,Glasgow Airport,GLA,EGPF,55.871899,-4.43306,large_airport,true,year_round,wikidata-q4093,Glasgow,Glasgow,55.861111111111114,-4.25,50,structural_tip,building_or_freestanding_tower,1900,tallest,false,low,Glasgow is the highest completed eligible Wikidata candidate reviewed for Glasgow.,Glasgow es el candidato elegible completado más alto revisado en Wikidata para Glasgow.,11523.723258609543,11.523723258609543,ourairports-2026-09-14;wikidata-q4093,2026-09-14
city-q2256--ourairports-2389--tallest--wikidata-q110162752,city-q2256,Birmingham,Birmingham,Birmingham,GB,United Kingdom,Reino Unido,Europe,Northern Europe,ourairports-2389,Birmingham Airport,Birmingham Airport,BHX,EGBB,52.453899,-1.74803,large_airport,true,year_round,wikidata-q110162752,The Bank Tower 2,The Bank Tower 2,52.4759234,-1.9138138,334.65,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,The Bank Tower 2 is the highest completed eligible Wikidata candidate reviewed for Birmingham.,The Bank Tower 2 es el candidato elegible completado más alto revisado en Wikidata para Birmingham.,11530.832900143192,11.530832900143192,ourairports-2026-09-14;wikidata-q110162752,2026-09-14
city-q1461--ourairports-5689--tallest--wikidata-q7142127,city-q1461,Manila,Manila,Manila,PH,Philippines,Filipinas,Asia,South-eastern Asia,ourairports-5689,Ninoy Aquino International Airport,Ninoy Aquino International Airport,MNL,RPLL,14.5086,121.019997,large_airport,true,year_round,wikidata-q7142127,Pasig River Light,Pasig River Light,14.5965,120.960722,49,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,Pasig River Light is the highest completed eligible Wikidata candidate reviewed for Manila.,Pasig River Light es el candidato elegible completado más alto revisado en Wikidata para Manila.,11635.987239506312,11.635987239506312,ourairports-2026-09-14;wikidata-q7142127,2026-09-14
city-q2868--ourairports-6217--tallest--wikidata-q48460897,city-q2868,Lima,Lima,Lima,PE,Peru,Perú,South America,South America,ourairports-6217,Jorge Chávez International Airport,Jorge Chávez International Airport,LIM,SPJC,-12.0219,-77.114305,large_airport,true,year_round,wikidata-q48460897,T Tower,T Tower,-12.091,-77.0265,90,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,T Tower is the highest completed eligible Wikidata candidate reviewed for Lima.,T Tower es el candidato elegible completado más alto revisado en Wikidata para Lima.,12240.452574255583,12.240452574255583,ourairports-2026-09-14;wikidata-q48460897,2026-09-14
city-q1515--ourairports-2096--tallest--wikidata-q3533159,city-q1515,Abidjan,Abiyán,Abidjan,CI,Côte d’Ivoire,Côte d’Ivoire,Africa,Western Africa,ourairports-2096,Félix-Houphouët-Boigny International Airport,Félix-Houphouët-Boigny International Airport,ABJ,DIAP,5.26139,-3.92629,large_airport,true,year_round,wikidata-q3533159,Tour Postel 2001,Tour Postel 2001,5.32569,-4.01722,105,structural_tip,building_or_freestanding_tower,1984,tallest,false,medium,Tour Postel 2001 is the highest completed eligible Wikidata candidate reviewed for Abidjan.,Tour Postel 2001 es el candidato elegible completado más alto revisado en Wikidata para Abiyán.,12335.069610423821,12.33506961042382,ourairports-2026-09-14;wikidata-q3533159,2026-09-14
city-q612--ourairports-5235--tallest--wikidata-q17003486,city-q612,Dubai,Dubái,Dubai,AE,United Arab Emirates,Emiratos Árabes Unidos,Asia,Western Asia,ourairports-5235,Dubai International Airport,Dubai International Airport,DXB,OMDB,25.24979,55.370992,large_airport,true,year_round,wikidata-q17003486,Paramount Tower Hotel & Residences,Paramount Tower Hotel & Residences,25.1933791,55.2653537,886,structural_tip,building_or_freestanding_tower,2019,tallest,false,medium,Paramount Tower Hotel & Residences is the highest completed eligible Wikidata candidate reviewed for Dubai.,Paramount Tower Hotel & Residences es el candidato elegible completado más alto revisado en Wikidata para Dubái.,12343.646767564685,12.343646767564685,ourairports-2026-09-14;wikidata-q17003486,2026-09-14
city-q3870--ourairports-3206--tallest--wikidata-q55642324,city-q3870,Nairobi,Nairobi,Nairobi,KE,Kenya,Kenia,Africa,Eastern Africa,ourairports-3206,Jomo Kenyatta International Airport,Jomo Kenyatta International Airport,NBO,HKJK,-1.318886,36.928233,large_airport,true,year_round,wikidata-q55642324,The Pinnacle (Nairobi),The Pinnacle (Nairobi),-1.29666667,36.81805556,320,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,The Pinnacle (Nairobi) is the highest completed eligible Wikidata candidate reviewed for Nairobi.,The Pinnacle (Nairobi) es el candidato elegible completado más alto revisado en Wikidata para Nairobi.,12505.447061289633,12.505447061289633,ourairports-2026-09-14;wikidata-q55642324,2026-09-14
city-q3921--ourairports-3005--tallest--wikidata-q56064359,city-q3921,Harare,Harare,Harare,ZW,Zimbabwe,Zimbabue,Africa,Eastern Africa,ourairports-3005,Robert Gabriel Mugabe International Airport,Robert Gabriel Mugabe International Airport,HRE,FVRG,-17.931801,31.0928,large_airport,true,year_round,wikidata-q56064359,New Reserve Bank Tower,New Reserve Bank Tower,-17.826083025,31.049463454,120,structural_tip,building_or_freestanding_tower,1900,tallest,false,medium,New Reserve Bank Tower is the highest completed eligible Wikidata candidate reviewed for Harare.,New Reserve Bank Tower es el candidato elegible completado más alto revisado en Wikidata para Harare.,12569.82449426402,12.569824494264019,ourairports-2026-09-14;wikidata-q56064359,2026-09-14
